"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Label","Code","ave_house_transfers","ave_registered_vehicles","ratio_less_five_years_car_age","ave_total_jobs","category","occupation"
"91","Abbotsford","16 William St",2,"h",1310000,"S","Jellis","15/10/2016",2.5,3067,2,1,2,238,97,1890,"Yarra City Council",-37.809,144.9976,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"92","Abbotsford","16 William St",2,"h",1310000,"S","Jellis","15/10/2016",2.5,3067,2,1,2,238,97,1890,"Yarra City Council",-37.809,144.9976,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"93","Abbotsford","16 William St",2,"h",1310000,"S","Jellis","15/10/2016",2.5,3067,2,1,2,238,97,1890,"Yarra City Council",-37.809,144.9976,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"94","Abbotsford","16/11 Nicholson St",3,"u",NA,"PI","Philip","16/04/2016",2.5,3067,3,2,2,0,129,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"95","Abbotsford","16/11 Nicholson St",3,"u",NA,"PI","Philip","16/04/2016",2.5,3067,3,2,2,0,129,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"96","Abbotsford","16/11 Nicholson St",3,"u",NA,"PI","Philip","16/04/2016",2.5,3067,3,2,2,0,129,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"97","Abbotsford","42 Henry St",3,"h",1200000,"S","Jellis","16/07/2016",2.5,3067,3,2,1,113,110,1880,"Yarra City Council",-37.8056,144.993,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"98","Abbotsford","42 Henry St",3,"h",1200000,"S","Jellis","16/07/2016",2.5,3067,3,2,1,113,110,1880,"Yarra City Council",-37.8056,144.993,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"99","Abbotsford","42 Henry St",3,"h",1200000,"S","Jellis","16/07/2016",2.5,3067,3,2,1,113,110,1880,"Yarra City Council",-37.8056,144.993,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"100","Abbotsford","250 Langridge St",2,"t",847000,"S","Jellis","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"101","Abbotsford","250 Langridge St",2,"t",847000,"S","Jellis","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"102","Abbotsford","250 Langridge St",2,"t",847000,"S","Jellis","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"103","Abbotsford","16b Mollison St",2,"h",NA,"PI","Biggin","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"104","Abbotsford","16b Mollison St",2,"h",NA,"PI","Biggin","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"105","Abbotsford","16b Mollison St",2,"h",NA,"PI","Biggin","16/07/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"106","Abbotsford","78 Yarra St",3,"h",1176500,"S","LITTLE","16/07/2016",2.5,3067,2,1,1,138,105,1890,"Yarra City Council",-37.8021,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"107","Abbotsford","78 Yarra St",3,"h",1176500,"S","LITTLE","16/07/2016",2.5,3067,2,1,1,138,105,1890,"Yarra City Council",-37.8021,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"108","Abbotsford","78 Yarra St",3,"h",1176500,"S","LITTLE","16/07/2016",2.5,3067,2,1,1,138,105,1890,"Yarra City Council",-37.8021,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"109","Abbotsford","196 Nicholson St",3,"h",955000,"S","Collins","17/09/2016",2.5,3067,3,1,0,183,NA,NA,"Yarra City Council",-37.8022,144.9975,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"110","Abbotsford","196 Nicholson St",3,"h",955000,"S","Collins","17/09/2016",2.5,3067,3,1,0,183,NA,NA,"Yarra City Council",-37.8022,144.9975,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"111","Abbotsford","196 Nicholson St",3,"h",955000,"S","Collins","17/09/2016",2.5,3067,3,1,0,183,NA,NA,"Yarra City Council",-37.8022,144.9975,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"112","Abbotsford","42 Valiant St",2,"h",890000,"S","Biggin","17/09/2016",2.5,3067,2,1,1,150,73,1985,"Yarra City Council",-37.8011,145.0004,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"113","Abbotsford","42 Valiant St",2,"h",890000,"S","Biggin","17/09/2016",2.5,3067,2,1,1,150,73,1985,"Yarra City Council",-37.8011,145.0004,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"114","Abbotsford","42 Valiant St",2,"h",890000,"S","Biggin","17/09/2016",2.5,3067,2,1,1,150,73,1985,"Yarra City Council",-37.8011,145.0004,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"115","Abbotsford","3/72 Charles St",4,"h",1330000,"PI","Kay","18/03/2017",2.5,3067,4,2,2,780,135,1900,"Yarra City Council",-37.8073,144.9952,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"116","Abbotsford","3/72 Charles St",4,"h",1330000,"PI","Kay","18/03/2017",2.5,3067,4,2,2,780,135,1900,"Yarra City Council",-37.8073,144.9952,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"117","Abbotsford","3/72 Charles St",4,"h",1330000,"PI","Kay","18/03/2017",2.5,3067,4,2,2,780,135,1900,"Yarra City Council",-37.8073,144.9952,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"118","Abbotsford","1/1 Mayfield St",3,"h",NA,"SP","Nelson","18/03/2017",2.5,3067,3,2,1,119,167,2005,"Yarra City Council",-37.8082,144.9999,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"119","Abbotsford","1/1 Mayfield St",3,"h",NA,"SP","Nelson","18/03/2017",2.5,3067,3,2,1,119,167,2005,"Yarra City Council",-37.8082,144.9999,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"120","Abbotsford","1/1 Mayfield St",3,"h",NA,"SP","Nelson","18/03/2017",2.5,3067,3,2,1,119,167,2005,"Yarra City Council",-37.8082,144.9999,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"121","Abbotsford","13/11 Nicholson St",3,"t",9e+05,"S","Beller","18/03/2017",2.5,3067,3,2,2,0,NA,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"122","Abbotsford","13/11 Nicholson St",3,"t",9e+05,"S","Beller","18/03/2017",2.5,3067,3,2,2,0,NA,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"123","Abbotsford","13/11 Nicholson St",3,"t",9e+05,"S","Beller","18/03/2017",2.5,3067,3,2,2,0,NA,2010,"Yarra City Council",-37.8093,144.9959,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"124","Abbotsford","138/56 Nicholson St",3,"u",1090000,"S","Jellis","18/03/2017",2.5,3067,3,2,2,4290,27,NA,"Yarra City Council",-37.8078,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"125","Abbotsford","138/56 Nicholson St",3,"u",1090000,"S","Jellis","18/03/2017",2.5,3067,3,2,2,4290,27,NA,"Yarra City Council",-37.8078,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"126","Abbotsford","138/56 Nicholson St",3,"u",1090000,"S","Jellis","18/03/2017",2.5,3067,3,2,2,4290,27,NA,"Yarra City Council",-37.8078,144.9965,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"127","Abbotsford","6/219 Nicholson St",2,"u",5e+05,"S","Collins","18/06/2016",2.5,3067,2,1,1,0,60,1970,"Yarra City Council",-37.8015,144.9972,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"128","Abbotsford","6/219 Nicholson St",2,"u",5e+05,"S","Collins","18/06/2016",2.5,3067,2,1,1,0,60,1970,"Yarra City Council",-37.8015,144.9972,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"129","Abbotsford","6/219 Nicholson St",2,"u",5e+05,"S","Collins","18/06/2016",2.5,3067,2,1,1,0,60,1970,"Yarra City Council",-37.8015,144.9972,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"130","Abbotsford","52a William St",2,"h",1100000,"PI","Biggin","18/06/2016",2.5,3067,2,2,1,124,135,2013,"Yarra City Council",-37.8079,144.9977,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"131","Abbotsford","52a William St",2,"h",1100000,"PI","Biggin","18/06/2016",2.5,3067,2,2,1,124,135,2013,"Yarra City Council",-37.8079,144.9977,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"132","Abbotsford","52a William St",2,"h",1100000,"PI","Biggin","18/06/2016",2.5,3067,2,2,1,124,135,2013,"Yarra City Council",-37.8079,144.9977,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"133","Abbotsford","49 Park St",2,"h",1315000,"S","Marshall","19/11/2016",2.5,3067,2,1,0,147,85,1900,"Yarra City Council",-37.808,144.994,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"134","Abbotsford","49 Park St",2,"h",1315000,"S","Marshall","19/11/2016",2.5,3067,2,1,0,147,85,1900,"Yarra City Council",-37.808,144.994,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"135","Abbotsford","49 Park St",2,"h",1315000,"S","Marshall","19/11/2016",2.5,3067,2,1,0,147,85,1900,"Yarra City Council",-37.808,144.994,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"136","Abbotsford","65/80 Trenerry Cr",1,"u",480000,"S","Biggin","19/11/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"137","Abbotsford","65/80 Trenerry Cr",1,"u",480000,"S","Biggin","19/11/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"138","Abbotsford","65/80 Trenerry Cr",1,"u",480000,"S","Biggin","19/11/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"139","Abbotsford","119/52 Nicholson St",1,"u",423500,"S","hockingstuart","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"140","Abbotsford","119/52 Nicholson St",1,"u",423500,"S","hockingstuart","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"141","Abbotsford","119/52 Nicholson St",1,"u",423500,"S","hockingstuart","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",NA,NA,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"142","Abbotsford","8b Park St",4,"h",NA,"PI","Biggin","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",-37.8092,144.9941,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"143","Abbotsford","8b Park St",4,"h",NA,"PI","Biggin","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",-37.8092,144.9941,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"144","Abbotsford","8b Park St",4,"h",NA,"PI","Biggin","22/05/2016",2.5,3067,NA,NA,NA,NA,NA,NA,"Yarra City Council",-37.8092,144.9941,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
"145","Abbotsford","5/20 Abbotsford St",1,"u",426000,"SP","Greg","22/08/2016",2.5,3067,1,1,1,0,NA,NA,"Yarra City Council",-37.8016,144.9988,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"146","Abbotsford","5/20 Abbotsford St",1,"u",426000,"SP","Greg","22/08/2016",2.5,3067,1,1,1,0,NA,NA,"Yarra City Council",-37.8016,144.9988,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.47,86108.6666666667,"professional, scientific and technical services","Professionals "
"147","Abbotsford","5/20 Abbotsford St",1,"u",426000,"SP","Greg","22/08/2016",2.5,3067,1,1,1,0,NA,NA,"Yarra City Council",-37.8016,144.9988,"Northern Metropolitan",4019,"Yarra","27350",706.333333333333,68856.6666666667,0.48,86108.6666666667,"professional, scientific and technical services","Professionals "
